Timestamp,CPU(%),RAM(%)
2025-09-20 16:19:17,8.2,54.42
2025-09-20 16:19:19,8.2,54.24
2025-09-20 16:19:21,8.18,54.2
2025-09-20 16:19:21,8.18,54.28
2025-09-20 16:19:22,8.18,54.21
2025-09-20 16:19:22,8.18,54.2
2025-09-20 16:19:22,8.18,54.23
2025-09-20 16:19:22,8.18,54.25
2025-09-20 16:19:23,8.18,54.23
2025-09-20 16:19:23,8.18,54.23
2025-09-20 16:19:23,8.18,54.23
2025-09-20 18:14:03,7.56,52.49
